query_date,year,code,code_name,source_date,stock_code,上市日期,剔除状态
2014-04-30,2014,2014-04-28,sz.000528,2014-04-30,000528,1993-11-18,
2014-04-30,2014,2014-04-28,sz.000536,2014-04-30,000536,1993-11-26,
2014-04-30,2014,2014-04-28,sz.000538,2014-04-30,000538,1993-12-15,
2014-04-30,2014,2014-04-28,sz.000562,2014-04-30,000562,1994-02-02,
2014-04-30,2014,2014-04-28,sz.000568,2014-04-30,000568,1994-05-09,
2014-04-30,2014,2014-04-28,sz.000581,2014-04-30,000581,1998-09-24,
2014-04-30,2014,2014-04-28,sz.000596,2014-04-30,000596,1996-09-27,
2014-04-30,2014,2014-04-28,sz.000598,2014-04-30,000598,1996-05-29,
2014-04-30,2014,2014-04-28,sz.000623,2014-04-30,000623,1996-10-28,
2014-04-30,2014,2014-04-28,sz.000625,2014-04-30,000625,1997-06-10,
2014-04-30,2014,2014-04-28,sz.000629,2014-04-30,000629,1996-11-15,
2014-04-30,2014,2014-04-28,sz.000630,2014-04-30,000630,1996-11-20,
2014-04-30,2014,2014-04-28,sz.000651,2014-04-30,000651,1996-11-18,
2014-04-30,2014,2014-04-28,sz.000656,2014-04-30,000656,1996-11-28,
2014-04-30,2014,2014-04-28,sz.000686,2014-04-30,000686,1997-02-27,
2014-04-30,2014,2014-04-28,sz.000703,2014-04-30,000703,1997-03-28,
2014-04-30,2014,2014-04-28,sz.000709,2014-04-30,000709,1997-04-16,
2014-04-30,2014,2014-04-28,sz.000718,2014-04-30,000718,1997-04-08,
2014-04-30,2014,2014-04-28,sz.000725,2014-04-30,000725,2001-01-12,
2014-04-30,2014,2014-04-28,sz.000728,2014-04-30,000728,1997-06-16,
2014-04-30,2014,2014-04-28,sz.000729,2014-04-30,000729,1997-07-16,
2014-04-30,2014,2014-04-28,sz.000750,2014-04-30,000750,1997-07-09,
2014-04-30,2014,2014-04-28,sz.000758,2014-04-30,000758,1997-04-16,
2014-04-30,2014,2014-04-28,sz.000768,2014-04-30,000768,1997-06-26,
2014-04-30,2014,2014-04-28,sz.000776,2014-04-30,000776,1997-06-11,
2014-04-30,2014,2014-04-28,sz.000778,2014-04-30,000778,1997-06-06,
2014-04-30,2014,2014-04-28,sz.000783,2014-04-30,000783,1997-07-31,
2014-04-30,2014,2014-04-28,sz.000792,2014-04-30,000792,1997-09-04,
2014-04-30,2014,2014-04-28,sz.000793,2014-04-30,000793,1997-07-29,
2014-04-30,2014,2014-04-28,sz.000800,2014-04-30,000800,1997-06-18,
2014-04-30,2014,2014-04-28,sz.000826,2014-04-30,000826,1998-02-25,
2014-04-30,2014,2014-04-28,sz.000831,2014-04-30,000831,1998-09-11,
2014-04-30,2014,2014-04-28,sz.000839,2014-04-30,000839,1997-10-31,
2014-04-30,2014,2014-04-28,sz.000858,2014-04-30,000858,1998-04-27,
2014-04-30,2014,2014-04-28,sz.000869,2014-04-30,000869,2000-10-26,
2014-04-30,2014,2014-04-28,sz.000876,2014-04-30,000876,1998-03-11,
2014-04-30,2014,2014-04-28,sz.000878,2014-04-30,000878,1998-06-02,
2014-04-30,2014,2014-04-28,sz.000895,2014-04-30,000895,1998-12-10,
2014-04-30,2014,2014-04-28,sz.000933,2014-04-30,000933,1999-08-31,
2014-04-30,2014,2014-04-28,sz.000937,2014-04-30,000937,1999-09-09,
2014-04-30,2014,2014-04-28,sz.000960,2014-04-30,000960,2000-02-21,
2014-04-30,2014,2014-04-28,sz.000961,2014-04-30,000961,2000-03-01,
2014-04-30,2014,2014-04-28,sz.000963,2014-04-30,000963,2000-01-27,
2014-04-30,2014,2014-04-28,sz.000970,2014-04-30,000970,2000-04-20,
2014-04-30,2014,2014-04-28,sz.000983,2014-04-30,000983,2000-07-26,
2014-04-30,2014,2014-04-28,sz.000999,2014-04-30,000999,2000-03-09,
2014-04-30,2014,2014-04-28,sz.002001,2014-04-30,002001,2004-06-25,剔除
2014-04-30,2014,2014-04-28,sz.002007,2014-04-30,002007,2004-06-25,剔除
2014-04-30,2014,2014-04-28,sz.002024,2014-04-30,002024,2004-07-21,剔除
2014-04-30,2014,2014-04-28,sz.002038,2014-04-30,002038,2004-09-09,剔除
2014-04-30,2014,2014-04-28,sz.002051,2014-04-30,002051,2006-06-19,剔除
2014-04-30,2014,2014-04-28,sz.002065,2014-04-30,002065,2006-08-23,剔除
2014-04-30,2014,2014-04-28,sz.002069,2014-04-30,002069,2006-09-28,剔除
2014-04-30,2014,2014-04-28,sz.002081,2014-04-30,002081,2006-11-20,剔除
2014-04-30,2014,2014-04-28,sz.002106,2014-04-30,002106,2007-01-12,剔除
2014-04-30,2014,2014-04-28,sz.002129,2014-04-30,002129,2007-04-20,剔除
2014-04-30,2014,2014-04-28,sz.002142,2014-04-30,002142,2007-07-19,剔除
2014-04-30,2014,2014-04-28,sz.002146,2014-04-30,002146,2007-08-08,剔除
2014-04-30,2014,2014-04-28,sz.002155,2014-04-30,002155,2007-08-16,剔除
2014-04-30,2014,2014-04-28,sz.002202,2014-04-30,002202,2007-12-26,剔除
2014-04-30,2014,2014-04-28,sz.002230,2014-04-30,002230,2008-05-12,剔除
2014-04-30,2014,2014-04-28,sz.002236,2014-04-30,002236,2008-05-20,剔除
2014-04-30,2014,2014-04-28,sz.002241,2014-04-30,002241,2008-05-22,剔除
2014-04-30,2014,2014-04-28,sz.002269,2014-04-30,002269,2008-08-28,剔除
2014-04-30,2014,2014-04-28,sz.002294,2014-04-30,002294,2009-09-10,剔除
2014-04-30,2014,2014-04-28,sz.002299,2014-04-30,002299,2009-10-21,剔除
2014-04-30,2014,2014-04-28,sz.002304,2014-04-30,002304,2009-11-06,剔除
2014-04-30,2014,2014-04-28,sz.002310,2014-04-30,002310,2009-11-27,剔除
2014-04-30,2014,2014-04-28,sz.002344,2014-04-30,002344,2010-01-26,剔除
2014-04-30,2014,2014-04-28,sz.002353,2014-04-30,002353,2010-02-05,剔除
2014-04-30,2014,2014-04-28,sz.002375,2014-04-30,002375,2010-03-23,剔除
2014-04-30,2014,2014-04-28,sz.002385,2014-04-30,002385,2010-04-09,剔除
2014-04-30,2014,2014-04-28,sz.002399,2014-04-30,002399,2010-05-06,剔除
2014-04-30,2014,2014-04-28,sz.002415,2014-04-30,002415,2010-05-28,剔除
2014-04-30,2014,2014-04-28,sz.002422,2014-04-30,002422,2010-06-03,剔除
2014-04-30,2014,2014-04-28,sz.002431,2014-04-30,002431,2010-06-10,剔除
2014-04-30,2014,2014-04-28,sz.002450,2014-04-30,002450,2010-07-16,剔除
2014-04-30,2014,2014-04-28,sz.002456,2014-04-30,002456,2010-08-03,剔除
2014-04-30,2014,2014-04-28,sz.002500,2014-04-30,002500,2010-11-15,剔除
2014-04-30,2014,2014-04-28,sz.002570,2014-04-30,002570,2011-04-12,剔除
2014-04-30,2014,2014-04-28,sz.002594,2014-04-30,002594,2011-06-30,剔除
2014-04-30,2014,2014-04-28,sz.002603,2014-04-30,002603,2011-07-28,剔除
2014-04-30,2014,2014-04-28,sz.002653,2014-04-30,002653,2012-01-17,剔除
2014-04-30,2014,2014-04-28,sz.002673,2014-04-30,002673,2012-05-03,剔除
2015-04-30,2015,2015-04-27,sh.600000,2015-04-30,600000,1999-11-10,
2015-04-30,2015,2015-04-27,sh.600008,2015-04-30,600008,2000-04-27,
2015-04-30,2015,2015-04-27,sh.600009,2015-04-30,600009,1998-02-18,
2015-04-30,2015,2015-04-27,sh.600010,2015-04-30,600010,2001-03-09,
2015-04-30,2015,2015-04-27,sh.600011,2015-04-30,600011,2001-12-06,
2015-04-30,2015,2015-04-27,sh.600015,2015-04-30,600015,2003-09-12,
2015-04-30,2015,2015-04-27,sh.600016,2015-04-30,600016,2000-12-19,
2015-04-30,2015,2015-04-27,sh.600018,2015-04-30,600018,2006-10-26,剔除
2015-04-30,2015,2015-04-27,sh.600019,2015-04-30,600019,2000-12-12,
2015-04-30,2015,2015-04-27,sh.600023,2015-04-30,600023,2013-12-19,剔除
2015-04-30,2015,2015-04-27,sh.600027,2015-04-30,600027,2005-02-03,
2015-04-30,2015,2015-04-27,sh.600028,2015-04-30,600028,2001-08-08,
2015-04-30,2015,2015-04-27,sh.600029,2015-04-30,600029,2003-07-25,
2015-04-30,2015,2015-04-27,sh.600030,2015-04-30,600030,2003-01-06,
2015-04-30,2015,2015-04-27,sh.600031,2015-04-30,600031,2003-07-03,
2015-04-30,2015,2015-04-27,sh.600036,2015-04-30,600036,2002-04-09,
2015-04-30,2015,2015-04-27,sh.600038,2015-04-30,600038,2000-12-18,
2015-04-30,2015,2015-04-27,sh.600048,2015-04-30,600048,2006-07-31,剔除
2015-04-30,2015,2015-04-27,sh.600050,2015-04-30,600050,2002-10-09,
2015-04-30,2015,2015-04-27,sh.600058,2015-04-30,600058,1997-05-28,
2015-04-30,2015,2015-04-27,sh.600060,2015-04-30,600060,1997-04-22,
2015-04-30,2015,2015-04-27,sh.600066,2015-04-30,600066,1997-05-08,
2015-04-30,2015,2015-04-27,sh.600068,2015-04-30,600068,1997-05-26,
2015-04-30,2015,2015-04-27,sh.600079,2015-04-30,600079,1997-06-06,
2015-04-30,2015,2015-04-27,sh.600085,2015-04-30,600085,1997-06-25,
2015-04-30,2015,2015-04-27,sh.600089,2015-04-30,600089,1997-06-18,
2015-04-30,2015,2015-04-27,sh.600100,2015-04-30,600100,1997-06-27,
2015-04-30,2015,2015-04-27,sh.600104,2015-04-30,600104,1997-11-25,
2015-04-30,2015,2015-04-27,sh.600108,2015-04-30,600108,1997-08-18,
2015-04-30,2015,2015-04-27,sh.600109,2015-04-30,600109,1997-08-07,
2015-04-30,2015,2015-04-27,sh.600111,2015-04-30,600111,1997-09-24,
2015-04-30,2015,2015-04-27,sh.600115,2015-04-30,600115,1997-11-05,
2015-04-30,2015,2015-04-27,sh.600118,2015-04-30,600118,1997-09-08,
2015-04-30,2015,2015-04-27,sh.600143,2015-04-30,600143,2004-06-23,
2015-04-30,2015,2015-04-27,sh.600150,2015-04-30,600150,1998-05-20,
2015-04-30,2015,2015-04-27,sh.600153,2015-04-30,600153,1998-06-16,
2015-04-30,2015,2015-04-27,sh.600157,2015-04-30,600157,1998-05-13,
2015-04-30,2015,2015-04-27,sh.600166,2015-04-30,600166,1998-06-02,
2015-04-30,2015,2015-04-27,sh.600170,2015-04-30,600170,1998-06-23,
2015-04-30,2015,2015-04-27,sh.600177,2015-04-30,600177,1998-11-19,
2015-04-30,2015,2015-04-27,sh.600188,2015-04-30,600188,1998-07-01,
2015-04-30,2015,2015-04-27,sh.600196,2015-04-30,600196,1998-08-07,
2015-04-30,2015,2015-04-27,sh.600208,2015-04-30,600208,1999-06-23,
2015-04-30,2015,2015-04-27,sh.600221,2015-04-30,600221,1999-11-25,
2015-04-30,2015,2015-04-27,sh.600252,2015-04-30,600252,2000-11-30,
2015-04-30,2015,2015-04-27,sh.600256,2015-04-30,600256,2000-05-26,
2015-04-30,2015,2015-04-27,sh.600267,2015-04-30,600267,2000-07-25,
2015-04-30,2015,2015-04-27,sh.600271,2015-04-30,600271,2003-07-11,
2015-04-30,2015,2015-04-27,sh.600276,2015-04-30,600276,2000-10-18,
2015-04-30,2015,2015-04-27,sh.600277,2015-04-30,600277,2000-07-25,
2015-04-30,2015,2015-04-27,sh.600309,2015-04-30,600309,2001-01-05,
2015-04-30,2015,2015-04-27,sh.600315,2015-04-30,600315,2001-03-15,
2015-04-30,2015,2015-04-27,sh.600316,2015-04-30,600316,2000-12-15,
2015-04-30,2015,2015-04-27,sh.600332,2015-04-30,600332,2001-02-06,
2015-04-30,2015,2015-04-27,sh.600340,2015-04-30,600340,2003-12-30,
2015-04-30,2015,2015-04-27,sh.600348,2015-04-30,600348,2003-08-21,
2015-04-30,2015,2015-04-27,sh.600352,2015-04-30,600352,2003-08-01,
2015-04-30,2015,2015-04-27,sh.600362,2015-04-30,600362,2002-01-11,
2015-04-30,2015,2015-04-27,sh.600369,2015-04-30,600369,2001-01-09,
2015-04-30,2015,2015-04-27,sh.600372,2015-04-30,600372,2001-07-06,
2015-04-30,2015,2015-04-27,sh.600373,2015-04-30,600373,2002-03-04,
2015-04-30,2015,2015-04-27,sh.600383,2015-04-30,600383,2001-04-12,
2015-04-30,2015,2015-04-27,sh.600395,2015-04-30,600395,2001-05-31,
2015-04-30,2015,2015-04-27,sh.600398,2015-04-30,600398,2000-12-28,
2015-04-30,2015,2015-04-27,sh.600406,2015-04-30,600406,2003-10-16,
2015-04-30,2015,2015-04-27,sh.600415,2015-04-30,600415,2002-05-09,
2015-04-30,2015,2015-04-27,sh.600436,2015-04-30,600436,2003-06-16,
2015-04-30,2015,2015-04-27,sh.600485,2015-04-30,600485,2003-08-07,
2015-04-30,2015,2015-04-27,sh.600489,2015-04-30,600489,2003-08-14,
2015-04-30,2015,2015-04-27,sh.600497,2015-04-30,600497,2004-04-20,
2015-04-30,2015,2015-04-27,sh.600498,2015-04-30,600498,2001-08-23,
2015-04-30,2015,2015-04-27,sh.600516,2015-04-30,600516,2002-08-30,
2015-04-30,2015,2015-04-27,sh.600518,2015-04-30,600518,2001-03-19,
2015-04-30,2015,2015-04-27,sh.600519,2015-04-30,600519,2001-08-27,
2015-04-30,2015,2015-04-27,sh.600535,2015-04-30,600535,2002-08-23,
2015-04-30,2015,2015-04-27,sh.600547,2015-04-30,600547,2003-08-28,
2015-04-30,2015,2015-04-27,sh.600549,2015-04-30,600549,2002-11-07,
2015-04-30,2015,2015-04-27,sh.600570,2015-04-30,600570,2003-12-16,
2015-04-30,2015,2015-04-27,sh.600578,2015-04-30,600578,2002-05-10,
2015-04-30,2015,2015-04-27,sh.600583,2015-04-30,600583,2002-02-05,
2015-04-30,2015,2015-04-27,sh.600585,2015-04-30,600585,2002-02-07,
2015-04-30,2015,2015-04-27,sh.600588,2015-04-30,600588,2001-05-18,
2015-04-30,2015,2015-04-27,sh.600597,2015-04-30,600597,2002-08-28,
2015-04-30,2015,2015-04-27,sh.600600,2015-04-30,600600,1993-08-27,
2015-04-30,2015,2015-04-27,sh.600633,2015-04-30,600633,1993-03-04,
2015-04-30,2015,2015-04-27,sh.600637,2015-04-30,600637,1993-03-16,
2015-04-30,2015,2015-04-27,sh.600642,2015-04-30,600642,1993-04-16,
2015-04-30,2015,2015-04-27,sh.600648,2015-04-30,600648,1993-05-04,
2015-04-30,2015,2015-04-27,sh.600649,2015-04-30,600649,1993-05-18,
2015-04-30,2015,2015-04-27,sh.600655,2015-04-30,600655,1992-09-02,
2015-04-30,2015,2015-04-27,sh.600660,2015-04-30,600660,1993-06-10,
2015-04-30,2015,2015-04-27,sh.600663,2015-04-30,600663,1993-06-28,
2015-04-30,2015,2015-04-27,sh.600664,2015-04-30,600664,1993-06-29,
2015-04-30,2015,2015-04-27,sh.600674,2015-04-30,600674,1993-09-24,
2015-04-30,2015,2015-04-27,sh.600688,2015-04-30,600688,1993-11-08,
2015-04-30,2015,2015-04-27,sh.600690,2015-04-30,600690,1993-11-19,
2015-04-30,2015,2015-04-27,sh.600703,2015-04-30,600703,1996-05-28,
2015-04-30,2015,2015-04-27,sh.600705,2015-04-30,600705,1996-05-16,
2015-04-30,2015,2015-04-27,sh.600718,2015-04-30,600718,1996-06-18,
2015-04-30,2015,2015-04-27,sh.600739,2015-04-30,600739,1996-08-19,
2015-04-30,2015,2015-04-27,sh.600741,2015-04-30,600741,1996-08-26,
2015-04-30,2015,2015-04-27,sh.600783,2015-04-30,600783,1996-12-25,
2015-04-30,2015,2015-04-27,sh.600795,2015-04-30,600795,1997-03-18,
2015-04-30,2015,2015-04-27,sh.600804,2015-04-30,600804,1994-01-03,
2015-04-30,2015,2015-04-27,sh.600809,2015-04-30,600809,1994-01-06,
2015-04-30,2015,2015-04-27,sh.600827,2015-04-30,600827,1994-02-04,
2015-04-30,2015,2015-04-27,sh.600832,2015-04-30,600832,1994-02-24,
2015-04-30,2015,2015-04-27,sh.600837,2015-04-30,600837,1994-02-24,
2015-04-30,2015,2015-04-27,sh.600839,2015-04-30,600839,1994-03-11,
2015-04-30,2015,2015-04-27,sh.600863,2015-04-30,600863,1994-05-20,
2015-04-30,2015,2015-04-27,sh.600867,2015-04-30,600867,1994-08-24,
2015-04-30,2015,2015-04-27,sh.600873,2015-04-30,600873,1995-02-17,
2015-04-30,2015,2015-04-27,sh.600875,2015-04-30,600875,1995-10-10,
2015-04-30,2015,2015-04-27,sh.600880,2015-04-30,600880,1995-11-15,
2015-04-30,2015,2015-04-27,sh.600886,2015-04-30,600886,1996-01-18,
2015-04-30,2015,2015-04-27,sh.600887,2015-04-30,600887,1996-03-12,
2015-04-30,2015,2015-04-27,sh.600893,2015-04-30,600893,1996-04-08,
2015-04-30,2015,2015-04-27,sh.600900,2015-04-30,600900,2003-11-18,
2015-04-30,2015,2015-04-27,sh.600998,2015-04-30,600998,2010-11-02,剔除
2015-04-30,2015,2015-04-27,sh.600999,2015-04-30,600999,2009-11-17,剔除
2015-04-30,2015,2015-04-27,sh.601006,2015-04-30,601006,2006-08-01,剔除
2015-04-30,2015,2015-04-27,sh.601009,2015-04-30,601009,2007-07-19,剔除
2015-04-30,2015,2015-04-27,sh.601018,2015-04-30,601018,2010-09-28,剔除
2015-04-30,2015,2015-04-27,sh.601088,2015-04-30,601088,2007-10-09,剔除
2015-04-30,2015,2015-04-27,sh.601098,2015-04-30,601098,2010-10-28,剔除
2015-04-30,2015,2015-04-27,sh.601111,2015-04-30,601111,2006-08-18,剔除
2015-04-30,2015,2015-04-27,sh.601117,2015-04-30,601117,2010-01-07,剔除
2015-04-30,2015,2015-04-27,sh.601118,2015-04-30,601118,2011-01-07,剔除
2015-04-30,2015,2015-04-27,sh.601158,2015-04-30,601158,2010-03-29,剔除
2015-04-30,2015,2015-04-27,sh.601166,2015-04-30,601166,2007-02-05,剔除
2015-04-30,2015,2015-04-27,sh.601168,2015-04-30,601168,2007-07-12,剔除
2015-04-30,2015,2015-04-27,sh.601169,2015-04-30,601169,2007-09-19,剔除
2015-04-30,2015,2015-04-27,sh.601179,2015-04-30,601179,2010-01-28,剔除
2015-04-30,2015,2015-04-27,sh.601186,2015-04-30,601186,2008-03-10,剔除
2015-04-30,2015,2015-04-27,sh.601216,2015-04-30,601216,2011-02-22,剔除
2015-04-30,2015,2015-04-27,sh.601225,2015-04-30,601225,2014-01-28,剔除
2015-04-30,2015,2015-04-27,sh.601231,2015-04-30,601231,2012-02-20,剔除
2015-04-30,2015,2015-04-27,sh.601258,2015-04-30,601258,2011-04-28,剔除
2015-04-30,2015,2015-04-27,sh.601288,2015-04-30,601288,2010-07-15,剔除
2015-04-30,2015,2015-04-27,sh.601299,2015-04-30,601299,2009-12-29,剔除
2015-04-30,2015,2015-04-27,sh.601318,2015-04-30,601318,2007-03-01,剔除
2015-04-30,2015,2015-04-27,sh.601328,2015-04-30,601328,2007-05-15,剔除
2015-04-30,2015,2015-04-27,sh.601333,2015-04-30,601333,2006-12-22,剔除
2015-04-30,2015,2015-04-27,sh.601336,2015-04-30,601336,2011-12-16,剔除
2015-04-30,2015,2015-04-27,sh.601377,2015-04-30,601377,2010-10-13,剔除
2015-04-30,2015,2015-04-27,sh.601390,2015-04-30,601390,2007-12-03,剔除
2015-04-30,2015,2015-04-27,sh.601398,2015-04-30,601398,2006-10-27,剔除
2015-04-30,2015,2015-04-27,sh.601555,2015-04-30,601555,2011-12-12,剔除
2015-04-30,2015,2015-04-27,sh.601600,2015-04-30,601600,2007-04-30,剔除
2015-04-30,2015,2015-04-27,sh.601601,2015-04-30,601601,2007-12-25,剔除
2015-04-30,2015,2015-04-27,sh.601607,2015-04-30,601607,1994-03-24,
2015-04-30,2015,2015-04-27,sh.601618,2015-04-30,601618,2009-09-21,剔除
2015-04-30,2015,2015-04-27,sh.601628,2015-04-30,601628,2007-01-09,剔除
2015-04-30,2015,2015-04-27,sh.601633,2015-04-30,601633,2011-09-28,剔除
2015-04-30,2015,2015-04-27,sh.601668,2015-04-30,601668,2009-07-29,剔除
2015-04-30,2015,2015-04-27,sh.601669,2015-04-30,601669,2011-10-18,剔除
2015-04-30,2015,2015-04-27,sh.601688,2015-04-30,601688,2010-02-26,剔除
2015-04-30,2015,2015-04-27,sh.601699,2015-04-30,601699,2006-09-22,剔除
2015-04-30,2015,2015-04-27,sh.601727,2015-04-30,601727,2008-12-05,剔除
2015-04-30,2015,2015-04-27,sh.601766,2015-04-30,601766,2008-08-18,剔除
2015-04-30,2015,2015-04-27,sh.601800,2015-04-30,601800,2012-03-09,剔除
2015-04-30,2015,2015-04-27,sh.601808,2015-04-30,601808,2007-09-28,剔除
2015-04-30,2015,2015-04-27,sh.601818,2015-04-30,601818,2010-08-18,剔除
2015-04-30,2015,2015-04-27,sh.601857,2015-04-30,601857,2007-11-05,剔除
2015-04-30,2015,2015-04-27,sh.601866,2015-04-30,601866,2007-12-12,剔除
2015-04-30,2015,2015-04-27,sh.601888,2015-04-30,601888,2009-10-15,剔除
2015-04-30,2015,2015-04-27,sh.601898,2015-04-30,601898,2008-02-01,剔除
2015-04-30,2015,2015-04-27,sh.601899,2015-04-30,601899,2008-04-25,剔除
2015-04-30,2015,2015-04-27,sh.601901,2015-04-30,601901,2011-08-10,剔除
2015-04-30,2015,2015-04-27,sh.601928,2015-04-30,601928,2011-11-30,剔除
2015-04-30,2015,2015-04-27,sh.601929,2015-04-30,601929,2012-02-23,剔除
2015-04-30,2015,2015-04-27,sh.601933,2015-04-30,601933,2010-12-15,剔除
2015-04-30,2015,2015-04-27,sh.601939,2015-04-30,601939,2007-09-25,剔除
2015-04-30,2015,2015-04-27,sh.601958,2015-04-30,601958,2008-04-17,剔除
2015-04-30,2015,2015-04-27,sh.601988,2015-04-30,601988,2006-07-05,剔除
2015-04-30,2015,2015-04-27,sh.601989,2015-04-30,601989,2009-12-16,剔除
2015-04-30,2015,2015-04-27,sh.601992,2015-04-30,601992,2011-03-01,剔除
2015-04-30,2015,2015-04-27,sh.601998,2015-04-30,601998,2007-04-27,剔除
2015-04-30,2015,2015-04-27,sh.603000,2015-04-30,603000,2012-04-27,剔除
2015-04-30,2015,2015-04-27,sh.603288,2015-04-30,603288,2014-02-11,剔除
2015-04-30,2015,2015-04-27,sh.603699,2015-04-30,603699,2014-01-17,剔除
2015-04-30,2015,2015-04-27,sh.603993,2015-04-30,603993,2012-10-09,剔除
2015-04-30,2015,2015-04-27,sz.000001,2015-04-30,000001,1991-04-03,
2015-04-30,2015,2015-04-27,sz.000002,2015-04-30,000002,1991-01-29,
2015-04-30,2015,2015-04-27,sz.000009,2015-04-30,000009,1991-06-25,
2015-04-30,2015,2015-04-27,sz.000024,2015-04-30,000024,1993-06-07,
2015-04-30,2015,2015-04-27,sz.000027,2015-04-30,000027,1993-09-03,
2015-04-30,2015,2015-04-27,sz.000039,2015-04-30,000039,1994-04-08,
2015-04-30,2015,2015-04-27,sz.000060,2015-04-30,000060,1997-01-23,
2015-04-30,2015,2015-04-27,sz.000061,2015-04-30,000061,1997-01-10,
2015-04-30,2015,2015-04-27,sz.000063,2015-04-30,000063,1997-11-18,
2015-04-30,2015,2015-04-27,sz.000069,2015-04-30,000069,1997-09-10,
2015-04-30,2015,2015-04-27,sz.000100,2015-04-30,000100,2004-01-30,
2015-04-30,2015,2015-04-27,sz.000156,2015-04-30,000156,2000-09-06,
2015-04-30,2015,2015-04-27,sz.000157,2015-04-30,000157,2000-10-12,
2015-04-30,2015,2015-04-27,sz.000166,2015-04-30,000166,2015-01-26,剔除
2015-04-30,2015,2015-04-27,sz.000333,2015-04-30,000333,2013-09-18,剔除
2015-04-30,2015,2015-04-27,sz.000338,2015-04-30,000338,2007-04-30,剔除
2015-04-30,2015,2015-04-27,sz.000400,2015-04-30,000400,1997-04-18,
2015-04-30,2015,2015-04-27,sz.000401,2015-04-30,000401,1996-06-14,
2015-04-30,2015,2015-04-27,sz.000402,2015-04-30,000402,1996-06-26,
2015-04-30,2015,2015-04-27,sz.000413,2015-04-30,000413,1996-09-25,
2015-04-30,2015,2015-04-27,sz.000423,2015-04-30,000423,1996-07-29,
2015-04-30,2015,2015-04-27,sz.000425,2015-04-30,000425,1996-08-28,
2015-04-30,2015,2015-04-27,sz.000503,2015-04-30,000503,1992-11-30,
2015-04-30,2015,2015-04-27,sz.000536,2015-04-30,000536,1993-11-26,
2015-04-30,2015,2015-04-27,sz.000538,2015-04-30,000538,1993-12-15,
2015-04-30,2015,2015-04-27,sz.000559,2015-04-30,000559,1994-01-10,
2015-04-30,2015,2015-04-27,sz.000568,2015-04-30,000568,1994-05-09,
2015-04-30,2015,2015-04-27,sz.000581,2015-04-30,000581,1998-09-24,
2015-04-30,2015,2015-04-27,sz.000598,2015-04-30,000598,1996-05-29,
2015-04-30,2015,2015-04-27,sz.000623,2015-04-30,000623,1996-10-28,
2015-04-30,2015,2015-04-27,sz.000625,2015-04-30,000625,1997-06-10,
2015-04-30,2015,2015-04-27,sz.000629,2015-04-30,000629,1996-11-15,
2015-04-30,2015,2015-04-27,sz.000630,2015-04-30,000630,1996-11-20,
2015-04-30,2015,2015-04-27,sz.000651,2015-04-30,000651,1996-11-18,
2015-04-30,2015,2015-04-27,sz.000686,2015-04-30,000686,1997-02-27,
2015-04-30,2015,2015-04-27,sz.000709,2015-04-30,000709,1997-04-16,
2015-04-30,2015,2015-04-27,sz.000725,2015-04-30,000725,2001-01-12,
2015-04-30,2015,2015-04-27,sz.000728,2015-04-30,000728,1997-06-16,
2015-04-30,2015,2015-04-27,sz.000729,2015-04-30,000729,1997-07-16,
2015-04-30,2015,2015-04-27,sz.000750,2015-04-30,000750,1997-07-09,
2015-04-30,2015,2015-04-27,sz.000768,2015-04-30,000768,1997-06-26,
2015-04-30,2015,2015-04-27,sz.000776,2015-04-30,000776,1997-06-11,
2015-04-30,2015,2015-04-27,sz.000778,2015-04-30,000778,1997-06-06,
2015-04-30,2015,2015-04-27,sz.000783,2015-04-30,000783,1997-07-31,
2015-04-30,2015,2015-04-27,sz.000792,2015-04-30,000792,1997-09-04,
2015-04-30,2015,2015-04-27,sz.000793,2015-04-30,000793,1997-07-29,
2015-04-30,2015,2015-04-27,sz.000800,2015-04-30,000800,1997-06-18,
2015-04-30,2015,2015-04-27,sz.000825,2015-04-30,000825,1998-10-21,
2015-04-30,2015,2015-04-27,sz.000826,2015-04-30,000826,1998-02-25,
2015-04-30,2015,2015-04-27,sz.000831,2015-04-30,000831,1998-09-11,
2015-04-30,2015,2015-04-27,sz.000839,2015-04-30,000839,1997-10-31,
2015-04-30,2015,2015-04-27,sz.000858,2015-04-30,000858,1998-04-27,
2015-04-30,2015,2015-04-27,sz.000869,2015-04-30,000869,2000-10-26,
2015-04-30,2015,2015-04-27,sz.000876,2015-04-30,000876,1998-03-11,
2015-04-30,2015,2015-04-27,sz.000878,2015-04-30,000878,1998-06-02,
2015-04-30,2015,2015-04-27,sz.000883,2015-04-30,000883,1998-05-19,
2015-04-30,2015,2015-04-27,sz.000895,2015-04-30,000895,1998-12-10,
2015-04-30,2015,2015-04-27,sz.000898,2015-04-30,000898,1997-12-25,
2015-04-30,2015,2015-04-27,sz.000917,2015-04-30,000917,1999-03-25,
2015-04-30,2015,2015-04-27,sz.000937,2015-04-30,000937,1999-09-09,
2015-04-30,2015,2015-04-27,sz.000960,2015-04-30,000960,2000-02-21,
2015-04-30,2015,2015-04-27,sz.000963,2015-04-30,000963,2000-01-27,
2015-04-30,2015,2015-04-27,sz.000970,2015-04-30,000970,2000-04-20,
2015-04-30,2015,2015-04-27,sz.000983,2015-04-30,000983,2000-07-26,
2015-04-30,2015,2015-04-27,sz.000999,2015-04-30,000999,2000-03-09,
2015-04-30,2015,2015-04-27,sz.002001,2015-04-30,002001,2004-06-25,
